Date,JPY to USD,USD TO AUD,USD to EUR,USD to GBP
2010-03-26,92.655,0.9068,1.3279,1.4809
2010-03-29,92.395,0.9037,1.3441,1.4916
2010-03-30,92.5,0.9167,1.3485,1.4984
2010-03-31,92.865,0.9191,1.3426,1.5078
2010-04-01,93.605,0.9158,1.3516,1.5203
2010-04-02,93.865,0.9205,1.3583,1.5289
2010-04-05,94.57,0.9202,1.3497,1.5268
2010-04-06,94.365,0.9208,1.3492,1.53
2010-04-07,93.725,0.928,1.3403,1.527
2010-04-08,93.32,0.9269,1.3334,1.5231
2010-04-09,93.44,0.9283,1.3359,1.5278
2010-04-12,93.13,0.9377,1.3659,1.5442
2010-04-13,93.165,0.9265,1.3591,1.5364
2010-04-14,93.19,0.9279,1.3615,1.5388
2010-04-15,93.32,0.9361,1.3655,1.5469
2010-04-16,93.045,0.9335,1.3573,1.5465
2010-04-19,92.04,0.9216,1.3492,1.5306
2010-04-20,92.465,0.9255,1.3492,1.5341
2010-04-21,93.14,0.9308,1.3424,1.5356
2010-04-22,93.035,0.9274,1.3387,1.5409
2010-04-23,93.615,0.9248,1.3219,1.5335
2010-04-26,94.01,0.9267,1.3367,1.5383
2010-04-27,93.91,0.9282,1.3413,1.5482
2010-04-28,93.205,0.917,1.3176,1.5249
2010-04-29,93.965,0.9242,1.3215,1.5205
2010-04-30,93.995,0.9303,1.3261,1.5352
2010-05-03,94.065,0.9243,1.332,1.531
2010-05-04,94.64,0.9266,1.3196,1.5246
2010-05-06,93.81,0.9064,1.2819,1.5099
2010-05-07,90.76,0.8848,1.2627,1.485
2010-05-10,92.035,0.8947,1.288,1.4789
2010-05-11,93.08,0.9015,1.2764,1.4843
2010-05-12,92.57,0.8948,1.2636,1.4931
2010-05-13,93.15,0.8942,1.263,1.4836
2010-05-14,92.78,0.8957,1.2535,1.4609
2010-05-17,92.325,0.8845,1.2366,1.4526
2010-05-18,92.45,0.8766,1.2382,1.4468
2010-05-19,91.945,0.8621,1.2172,1.4286
2010-05-20,91.625,0.848,1.2392,1.4419
2010-05-24,90.205,0.8289,1.254,1.4471
2010-05-25,90.13,0.8237,1.2344,1.4405
2010-05-26,90.35,0.8269,1.2344,1.4402
2010-05-27,89.98,0.8248,1.2171,1.4383
2010-05-28,90.945,0.8476,1.2354,1.4561
2010-05-31,91.025,0.8446,1.2283,1.4455
2010-06-01,91.205,0.8461,1.2284,1.4524
2010-06-03,92.18,0.8412,1.2231,1.4636
2010-06-04,92.61,0.8432,1.2168,1.4634
2010-06-07,91.645,0.8184,1.1955,1.4442
2010-06-08,91.47,0.811,1.1921,1.4469
2010-06-09,91.42,0.8262,1.1969,1.4447
2010-06-10,91.3,0.8291,1.199,1.4536
2010-06-11,91.36,0.8484,1.2107,1.4708
2010-06-14,91.665,0.8545,1.2191,1.4597
2010-06-15,91.61,0.8581,1.2214,1.4734
2010-06-16,91.445,0.8632,1.2316,1.4789
2010-06-17,91.43,0.8633,1.2313,1.4736
2010-06-18,90.855,0.8667,1.2384,1.4818
2010-06-21,90.43,0.8814,1.2407,1.4833
2010-06-22,91.05,0.8773,1.232,1.4761
2010-06-23,90.555,0.873,1.2275,1.4818
2010-06-24,89.925,0.8754,1.2316,1.4964
2010-06-25,89.62,0.8674,1.2335,1.4931
2010-06-28,89.33,0.8722,1.2378,1.5036
2010-06-29,89.345,0.8693,1.2273,1.5096
2010-06-30,88.695,0.8509,1.219,1.5062
2010-07-01,88.43,0.8408,1.2225,1.4945
2010-07-02,87.69,0.8465,1.2508,1.5162
2010-07-05,87.715,0.8405,1.2553,1.519
2010-07-06,87.615,0.8378,1.2531,1.513
2010-07-07,87.51,0.8498,1.2615,1.5139
2010-07-08,87.74,0.8635,1.263,1.5178
2010-07-09,88.43,0.8768,1.269,1.5152
2010-07-12,88.63,0.8757,1.2643,1.5064
2010-07-13,88.65,0.8756,1.2588,1.5017
2010-07-14,88.835,0.8838,1.2711,1.5184
2010-07-15,88.31,0.8816,1.2739,1.5262
2010-07-16,87.425,0.883,1.2922,1.5442
2010-07-19,86.565,0.8653,1.291,1.531
2010-07-20,86.705,0.8671,1.2939,1.5224
2010-07-21,87.29,0.8826,1.2892,1.5284
2010-07-22,86.93,0.8764,1.2769,1.5187
2010-07-23,87.145,0.8937,1.2899,1.5268
2010-07-26,87.535,0.8946,1.2889,1.5422
2010-07-27,87.005,0.9016,1.2996,1.5492
2010-07-28,87.775,0.9014,1.2993,1.5588
2010-07-29,87.445,0.8926,1.2996,1.5599
2010-07-30,86.66,0.9009,1.3076,1.5607
2010-08-02,86.44,0.9053,1.3058,1.5706
2010-08-03,86.6,0.9138,1.3177,1.5895
2010-08-04,85.745,0.9126,1.3222,1.5943
2010-08-05,86.305,0.9158,1.3157,1.5886
2010-08-06,85.84,0.915,1.3184,1.5894
2010-08-09,85.425,0.9181,1.3277,1.597
2010-08-10,85.905,0.9162,1.3225,1.5894
2010-08-11,85.38,0.9128,1.3181,1.5847
2010-08-12,85.225,0.8943,1.2848,1.564
2010-08-13,86.1,0.897,1.2835,1.5584
2010-08-16,86.16,0.8944,1.2777,1.5595
2010-08-17,85.31,0.896,1.2819,1.5642
2010-08-18,85.625,0.9049,1.2877,1.5575
2010-08-19,85.485,0.8982,1.2854,1.5597
2010-08-20,85.32,0.8912,1.2805,1.5576
2010-08-23,85.54,0.8882,1.2704,1.554
2010-08-24,85.185,0.8899,1.264,1.5503
2010-08-25,84.225,0.8832,1.2633,1.541
2010-08-26,84.72,0.885,1.2667,1.5474
2010-08-27,84.37,0.8848,1.2703,1.5518
2010-08-30,85.45,0.9024,1.2752,1.5536
2010-08-31,84.575,0.8923,1.2664,1.5471
2010-09-01,84.095,0.8927,1.2681,1.5348
2010-09-02,84.43,0.9096,1.2805,1.545
2010-09-03,84.245,0.9096,1.2826,1.5402
2010-09-06,84.375,0.9151,1.289,1.5452
2010-09-07,84.095,0.9161,1.2861,1.539
2010-09-08,83.75,0.911,1.2681,1.5347
2010-09-09,83.97,0.918,1.2732,1.5475
2010-09-10,84.0,0.9236,1.2691,1.5426
2010-09-13,84.265,0.9289,1.2718,1.5374
2010-09-14,83.65,0.9335,1.2873,1.5404
2010-09-15,83.075,0.9391,1.299,1.5532
2010-09-16,85.67,0.9387,1.3006,1.5629
2010-09-17,85.86,0.9361,1.3075,1.5624
2010-09-20,85.72,0.9376,1.3046,1.5645
2010-09-24,84.515,0.9492,1.3317,1.5676
2010-09-27,84.345,0.9606,1.3485,1.583
2010-09-28,84.29,0.9591,1.3431,1.5805
2010-09-29,83.91,0.9671,1.3575,1.5805
2010-09-30,83.765,0.9685,1.3625,1.5796
2010-10-01,83.535,0.9638,1.362,1.5714
2010-10-04,83.325,0.9717,1.3778,1.5815
2010-10-05,83.565,0.9672,1.3679,1.5821
2010-10-06,83.215,0.972,1.3839,1.5892
2010-10-07,82.985,0.9767,1.3922,1.5862
2010-10-08,82.38,0.9815,1.3918,1.5876
2010-10-11,81.815,0.9906,1.4003,1.5956
2010-10-12,82.125,0.9829,1.3869,1.5878
2010-10-13,81.815,0.9864,1.3914,1.5806
2010-10-14,81.8,0.992,1.3968,1.5907
2010-10-15,81.555,0.9924,1.4057,1.5994
2010-10-18,81.315,0.9894,1.3973,1.5994
2010-10-19,81.15,0.9898,1.395,1.5901
2010-10-20,81.585,0.9689,1.3727,1.5694
2010-10-21,81.07,0.9861,1.3964,1.5844
2010-10-22,81.325,0.9788,1.3918,1.5721
2010-10-25,81.325,0.9831,1.3937,1.568
2010-10-26,80.86,0.9889,1.3928,1.5702
2010-10-27,81.38,0.9862,1.3855,1.5846
2010-10-28,81.705,0.9727,1.3776,1.5777
2010-10-29,81.01,0.9786,1.3929,1.595
2010-11-01,80.355,0.9849,1.3975,1.6047
2010-11-02,80.515,0.9882,1.3904,1.6054
2010-11-03,80.67,0.9993,1.4032,1.6036
2010-11-04,81.04,1.0048,1.4125,1.6106
2010-11-05,80.76,1.0152,1.4214,1.6271
2010-11-08,81.285,1.0146,1.4053,1.6183
2010-11-09,81.145,1.0122,1.392,1.6142
2010-11-10,81.69,1.0025,1.3759,1.598
2010-11-11,82.205,1.0025,1.3765,1.611
2010-11-12,82.49,0.9971,1.3661,1.6122
2010-11-15,82.48,0.9877,1.3694,1.6136
2010-11-16,83.11,0.9839,1.3576,1.6048
2010-11-17,83.385,0.9758,1.3479,1.5877
2010-11-18,83.15,0.9806,1.3535,1.5914
2010-11-19,83.48,0.9898,1.3645,1.6047
2010-11-22,83.465,0.9887,1.3735,1.5994
2010-11-23,83.27,0.9879,1.3625,1.596
2010-11-24,83.145,0.9733,1.338,1.5788
2010-11-25,83.53,0.9834,1.3343,1.5784
2010-11-26,83.655,0.9778,1.3348,1.5766
2010-11-29,84.06,0.9681,1.3277,1.5602
2010-11-30,84.265,0.9624,1.3119,1.5561
2010-12-01,83.67,0.959,1.2985,1.5562
2010-12-02,84.155,0.9668,1.3125,1.5611
2010-12-03,83.845,0.9763,1.3208,1.559
2010-12-06,82.69,0.9927,1.3413,1.5774
2010-12-07,82.65,0.9896,1.3303,1.5715
2010-12-08,83.48,0.9835,1.3267,1.5761
2010-12-09,84.055,0.979,1.3261,1.5806
2010-12-10,83.77,0.984,1.3241,1.5775
2010-12-13,84.0,0.9836,1.3199,1.5798
2010-12-14,83.465,0.9949,1.3387,1.5855
2010-12-15,83.69,0.9981,1.3372,1.5768
2010-12-16,84.31,0.9868,1.322,1.5549
2010-12-17,84.025,0.9902,1.3243,1.5635
2010-12-20,84.025,0.9876,1.3166,1.5517
2010-12-21,83.785,0.9931,1.3124,1.5508
2010-12-22,83.76,0.9971,1.3093,1.5463
2010-12-23,83.56,0.9994,1.3108,1.5395
2010-12-24,83.03,1.0027,1.3116,1.5428
2010-12-27,82.92,1.0014,1.311,1.5438
2010-12-28,82.795,1.0044,1.3164,1.5418
2010-12-29,82.405,1.01,1.3106,1.5365
2010-12-30,81.665,1.0178,1.3222,1.5498
2010-12-31,81.52,1.0167,1.329,1.5433
2011-01-03,81.17,1.0215,1.3339,1.5559
2011-01-04,81.74,1.0156,1.3347,1.5475
2011-01-05,82.085,1.0058,1.3312,1.5596
2011-01-06,83.245,0.9994,1.3144,1.5498
2011-01-07,83.255,0.995,1.3005,1.5464
2011-01-10,83.095,0.9947,1.2897,1.554
2011-01-11,82.685,0.9931,1.295,1.5576
2011-01-12,83.395,0.9823,1.2974,1.5608
2011-01-13,83.04,0.9954,1.3127,1.5757
2011-01-14,82.75,0.9991,1.3356,1.5837
2011-01-17,82.885,0.9906,1.3373,1.5879
2011-01-18,82.745,0.9934,1.3284,1.5888
2011-01-19,82.615,0.9984,1.3383,1.5958
2011-01-20,82.09,0.9981,1.3459,1.5986
2011-01-21,82.965,0.9869,1.347,1.5902
2011-01-24,82.635,0.9889,1.3605,1.5995
2011-01-25,82.52,0.9982,1.3649,1.5991
2011-01-26,82.215,0.9962,1.3682,1.5818
2011-01-27,82.245,0.9979,1.3702,1.5912
2011-01-28,82.86,0.9901,1.3725,1.5929
2011-01-31,82.14,0.9893,1.3587,1.5839
2011-02-01,82.06,0.9968,1.3694,1.6014
2011-02-07,82.25,1.0136,1.3574,1.6096
2011-02-08,82.335,1.0133,1.3581,1.6115
2011-02-09,82.285,1.0139,1.3626,1.6072
2011-02-10,82.37,1.011,1.3725,1.6096
2011-02-11,83.335,1.0004,1.3593,1.6088
2011-02-14,83.48,1.0007,1.3518,1.6002
2011-02-15,83.31,1.0027,1.3487,1.6034
2011-02-16,83.715,0.9969,1.3491,1.6132
2011-02-17,83.63,1.0026,1.3567,1.6091
2011-02-18,83.305,1.0113,1.3607,1.6174
2011-02-21,83.095,1.0144,1.3696,1.6251
2011-02-22,83.135,1.0084,1.3678,1.6226
2011-02-23,82.765,1.0003,1.3664,1.6152
2011-02-24,82.43,1.0028,1.3749,1.6215
2011-02-25,81.93,1.01,1.381,1.6138
2011-02-28,81.675,1.0139,1.3737,1.6084
2011-03-02,81.925,1.0134,1.3781,1.6272
2011-03-03,81.815,1.0162,1.3867,1.6328
2011-03-04,82.395,1.0129,1.3958,1.6273
2011-03-07,82.27,1.0152,1.3993,1.6278
2011-03-08,82.31,1.0115,1.3964,1.6199
2011-03-09,82.72,1.01,1.3908,1.6165
2011-03-10,82.75,1.0103,1.3905,1.6202
2011-03-11,82.915,1.0012,1.3798,1.6062
2011-03-14,81.465,1.0104,1.394,1.6077
2011-03-15,81.75,1.0099,1.3994,1.618
2011-03-16,80.845,0.9903,1.3983,1.6074
2011-03-17,78.675,0.9793,1.3922,1.6018
2011-03-18,79.175,0.9784,1.4014,1.6125
2011-03-21,80.82,0.9954,1.4176,1.6223
2011-03-22,81.26,1.006,1.4218,1.631
2011-03-23,81.02,1.0091,1.4184,1.6368
2011-03-24,80.91,1.0131,1.4101,1.6246
2011-03-25,81.025,1.0205,1.4179,1.6123
2011-03-28,81.47,1.0244,1.4023,1.6007
2011-03-29,81.735,1.024,1.4078,1.5987
2011-03-30,82.415,1.0291,1.4119,1.6012
2011-03-31,83.13,1.0315,1.4121,1.607
2011-04-01,83.365,1.0335,1.4163,1.6036
2011-04-04,84.22,1.0394,1.4225,1.6119
2011-04-05,84.12,1.0366,1.4228,1.6133
2011-04-06,85.115,1.0321,1.4222,1.6303
2011-04-07,85.355,1.0434,1.4331,1.6323
2011-04-08,85.0,1.0457,1.43,1.6318
2011-04-11,85.055,1.0568,1.4461,1.637
2011-04-12,84.555,1.0491,1.4431,1.6342
2011-04-13,83.56,1.0455,1.4472,1.6255
2011-04-14,83.785,1.0493,1.4445,1.6271
2011-04-15,83.63,1.0539,1.4486,1.6353
2011-04-18,83.22,1.0561,1.4418,1.6318
2011-04-19,82.395,1.0487,1.4233,1.6266
2011-04-20,82.655,1.0538,1.4336,1.6327
2011-04-21,82.48,1.0681,1.4508,1.639
2011-04-22,81.9,1.0745,1.4552,1.6516
2011-04-25,82.0,1.0757,1.4559,1.6519
2011-04-26,81.73,1.0724,1.4579,1.6509
2011-04-27,81.495,1.0794,1.4682,1.6506
2011-04-28,82.255,1.086,1.4779,1.6628
2011-04-29,81.62,1.0936,1.4839,1.6644
2011-05-02,81.3,1.0935,1.4782,1.6679
2011-05-03,81.22,1.0948,1.4823,1.6654
2011-05-04,81.025,1.0849,1.4825,1.6484
2011-05-06,80.35,1.0602,1.4544,1.6384
2011-05-09,80.7,1.0717,1.4362,1.6356
2011-05-11,81.005,1.0855,1.4415,1.6372
2011-05-12,81.0,1.0705,1.4211,1.6367
2011-05-13,81.035,1.0665,1.4242,1.6284
2011-05-16,80.86,1.0558,1.4078,1.6176
2011-05-17,80.82,1.0571,1.4156,1.6208
2011-05-18,81.545,1.0629,1.4269,1.6251
2011-05-19,81.695,1.0629,1.4257,1.6161
2011-05-20,81.715,1.0668,1.4322,1.6232
2011-05-23,81.7,1.0634,1.4123,1.622
2011-05-24,81.93,1.0502,1.4027,1.6093
2011-05-25,82.09,1.0555,1.4097,1.6181
2011-05-26,81.965,1.0535,1.4084,1.6282
2011-05-27,81.285,1.0625,1.4131,1.6381
2011-05-30,80.845,1.0705,1.4283,1.6493
2011-05-31,80.91,1.0711,1.4341,1.6495
2011-06-01,81.45,1.0681,1.4423,1.6462
2011-06-02,80.955,1.0634,1.4342,1.6335
2011-06-03,81.005,1.0674,1.4483,1.6365
2011-06-07,80.145,1.0728,1.4579,1.6351
2011-06-08,80.17,1.0715,1.4686,1.6439
2011-06-09,79.935,1.0639,1.4592,1.64
2011-06-10,80.315,1.0624,1.4513,1.6365
2011-06-13,80.345,1.0538,1.4336,1.6225
2011-06-14,80.18,1.0601,1.4411,1.6367
2011-06-15,80.54,1.0684,1.4444,1.6383
2011-06-16,80.86,1.0576,1.4181,1.6193
2011-06-17,80.6,1.0559,1.4199,1.6162
2011-06-20,80.12,1.0608,1.4291,1.6177
2011-06-21,80.255,1.0594,1.4326,1.6208
2011-06-22,80.25,1.0583,1.4365,1.6214
2011-06-23,80.38,1.0556,1.4322,1.606
2011-06-24,80.44,1.0543,1.4273,1.6025
2011-06-27,80.445,1.0466,1.4168,1.5959
2011-06-28,80.83,1.0461,1.4313,1.5991
2011-06-29,81.09,1.0537,1.4356,1.5987
2011-06-30,80.715,1.0691,1.4474,1.6072
2011-07-01,80.68,1.0711,1.4487,1.6038
2011-07-04,80.85,1.0776,1.4547,1.6066
2011-07-05,80.76,1.0738,1.4547,1.6082
2011-07-06,81.06,1.0691,1.443,1.6067
2011-07-07,80.955,1.0693,1.4331,1.6011
2011-07-08,81.245,1.077,1.4361,1.5977
2011-07-11,80.645,1.072,1.4207,1.6028
2011-07-12,80.33,1.0635,1.4035,1.5901
2011-07-13,79.395,1.0599,1.3968,1.5917
2011-07-14,78.965,1.0769,1.4224,1.6165
2011-07-15,79.14,1.0725,1.4163,1.6154
2011-07-18,79.08,1.0654,1.4124,1.6115
2011-07-19,79.055,1.0618,1.4123,1.6067
2011-07-20,79.16,1.0737,1.4164,1.6128
2011-07-21,78.84,1.0768,1.4267,1.6161
2011-07-22,78.48,1.0833,1.441,1.6321
2011-07-25,78.36,1.0839,1.4387,1.6312
2011-07-26,78.275,1.0849,1.4373,1.628
2011-07-27,77.92,1.0958,1.4504,1.6423
2011-07-28,77.945,1.1034,1.4373,1.6326
2011-07-29,77.785,1.0999,1.4325,1.6362
2011-08-01,77.265,1.1016,1.4373,1.6423
2011-08-02,77.42,1.0972,1.4259,1.6301
2011-08-03,77.325,1.0744,1.4172,1.6276
2011-08-04,77.125,1.0762,1.4354,1.6433
2011-08-05,79.325,1.0432,1.4065,1.623
2011-08-08,78.275,1.0416,1.4325,1.6426
2011-08-09,77.57,1.0147,1.418,1.6332
2011-08-10,77.045,1.0361,1.4369,1.6304
2011-08-11,76.71,1.0147,1.4139,1.6123
2011-08-12,76.845,1.0335,1.4225,1.6225
2011-08-16,76.86,1.0485,1.4439,1.6382
2011-08-17,76.8,1.0474,1.4393,1.6446
2011-08-18,76.54,1.0552,1.4434,1.6542
2011-08-19,76.66,1.0366,1.4312,1.6498
2011-08-22,76.835,1.0384,1.4373,1.6476
2011-08-23,76.86,1.0391,1.436,1.6464
2011-08-24,76.75,1.0511,1.4431,1.6494
2011-08-25,76.99,1.0463,1.441,1.637
2011-08-26,77.44,1.0446,1.4372,1.6284
2011-08-29,76.765,1.0576,1.4486,1.6349
2011-08-30,76.93,1.0678,1.4519,1.6412
2011-08-31,76.725,1.0677,1.4437,1.6306
2011-09-01,76.765,1.0688,1.4371,1.6245
2011-09-02,76.85,1.0725,1.4266,1.6185
2011-09-05,76.86,1.0608,1.4151,1.617
2011-09-06,76.915,1.0519,1.407,1.6098
2011-09-07,77.62,1.0502,1.4004,1.5953
2011-09-08,77.34,1.0646,1.4083,1.5975
2011-09-09,77.52,1.0607,1.3909,1.5981
2011-09-14,76.96,1.0318,1.3683,1.5785
2011-09-15,76.685,1.0276,1.3751,1.5769
2011-09-16,76.75,1.0326,1.3873,1.5794
2011-09-19,76.915,1.0307,1.3703,1.572
2011-09-20,76.625,1.0159,1.3605,1.5662
2011-09-21,76.47,1.0234,1.3681,1.5727
2011-09-22,76.53,1.0057,1.3582,1.5507
2011-09-23,76.305,0.9775,1.348,1.5363
2011-09-26,76.615,0.9828,1.3526,1.5474
2011-09-27,76.385,0.9818,1.3519,1.5555
2011-09-28,76.855,0.9903,1.358,1.5639
2011-09-29,76.545,0.9746,1.3539,1.5575
2011-09-30,76.76,0.9753,1.3576,1.5595
2011-10-04,76.585,0.952,1.3193,1.5433
2011-10-05,76.81,0.9559,1.3326,1.5467
2011-10-06,76.785,0.9646,1.3345,1.5464
2011-10-07,76.65,0.9737,1.3426,1.5433
2011-10-10,76.805,0.9754,1.338,1.5535
2011-10-11,76.685,0.9982,1.3637,1.5657
2011-10-12,76.7,0.9958,1.3646,1.5588
2011-10-13,77.225,1.0158,1.3789,1.5747
2011-10-14,76.9,1.0154,1.374,1.5743
2011-10-17,77.205,1.0333,1.3883,1.5822
2011-10-18,76.815,1.0173,1.3745,1.5746
2011-10-19,76.8,1.0252,1.3734,1.5712
2011-10-20,76.825,1.0236,1.3765,1.5774
2011-10-21,76.885,1.0237,1.3782,1.5794
2011-10-24,76.245,1.0327,1.3846,1.5943
2011-10-25,76.165,1.0464,1.3924,1.5996
2011-10-26,76.125,1.0432,1.3908,1.6
2011-10-27,76.225,1.0393,1.3868,1.5957
2011-10-28,75.94,1.0702,1.4177,1.6087
2011-10-31,75.755,1.0672,1.4148,1.6127
2011-11-01,78.325,1.0536,1.384,1.6061
2011-11-02,78.4,1.0291,1.3656,1.5927
2011-11-03,78.09,1.0304,1.3722,1.5926
2011-11-04,78.06,1.0395,1.3818,1.6024
2011-11-07,78.15,1.0414,1.3806,1.6043
2011-11-08,78.08,1.0376,1.3765,1.6056
2011-11-09,77.745,1.0375,1.3826,1.6092
2011-11-10,77.72,1.0129,1.353,1.5909
2011-11-11,77.645,1.0149,1.3609,1.5937
2011-11-14,77.215,1.0329,1.3784,1.6076
2011-11-15,77.095,1.0193,1.3619,1.5897
2011-11-16,77.04,1.017,1.3527,1.5816
2011-11-17,77.04,1.0072,1.3451,1.5726
2011-11-18,76.97,1.0003,1.3471,1.5758
2011-11-21,76.915,0.9973,1.3514,1.5779
2011-11-22,76.93,0.9832,1.3484,1.5643
2011-11-23,76.955,0.9837,1.3513,1.5636
2011-11-24,77.31,0.9685,1.3342,1.5522
2011-11-25,77.155,0.9722,1.3344,1.549
2011-11-28,77.56,0.9835,1.3323,1.5484
2011-11-29,78.06,0.9913,1.3317,1.5504
2011-11-30,77.95,1.0032,1.3326,1.5602
2011-12-01,77.605,1.0266,1.3439,1.5695
2011-12-02,77.755,1.0225,1.346,1.5692
2011-12-05,78.045,1.0256,1.3417,1.5605
2011-12-06,77.855,1.026,1.3391,1.5644
2011-12-07,77.74,1.0245,1.3406,1.5602
2011-12-08,77.66,1.0287,1.3414,1.5707
2011-12-09,77.635,1.017,1.3349,1.5628
2011-12-12,77.615,1.0205,1.3367,1.5646
2011-12-13,77.935,1.0063,1.3174,1.5582
2011-12-14,77.96,1.0012,1.3038,1.5488
2011-12-15,78.075,0.9903,1.2986,1.5471
2011-12-16,77.88,0.9935,1.3022,1.5521
2011-12-19,77.815,0.9973,1.304,1.5521
2011-12-20,78.015,0.9901,1.2998,1.5501
2011-12-21,77.84,1.0068,1.3083,1.5667
2011-12-22,78.07,1.0089,1.3044,1.5673
2011-12-23,78.18,1.0128,1.3053,1.5676
2011-12-26,78.065,1.0156,1.3042,1.5597
2011-12-27,78.01,1.0166,1.3055,1.562
2011-12-28,77.915,1.0147,1.3064,1.5658
2011-12-29,77.94,1.0085,1.2938,1.5449
2011-12-30,77.655,1.0138,1.2955,1.541
2012-01-02,77.16,1.0227,1.2947,1.5507
2012-01-03,76.92,1.0247,1.2937,1.5514
2012-01-04,76.75,1.0368,1.3052,1.5646
2012-01-05,76.735,1.0352,1.2936,1.561
2012-01-06,77.17,1.0247,1.2785,1.5491
2012-01-09,76.835,1.0201,1.2687,1.5415
2012-01-10,76.87,1.0244,1.2769,1.5461
2012-01-11,76.845,1.0305,1.277,1.5475
2012-01-12,76.885,1.0304,1.2708,1.532
2012-01-13,76.765,1.0332,1.2813,1.5335
2012-01-16,76.935,1.0284,1.2639,1.5294
2012-01-17,76.82,1.0314,1.266,1.5318
2012-01-18,76.835,1.0375,1.274,1.5331
2012-01-19,76.805,1.0419,1.2858,1.543
2012-01-20,77.08,1.0419,1.2969,1.549
2012-01-25,77.7,1.0485,1.3033,1.5623
2012-01-26,77.71,1.0594,1.3106,1.5656
2012-01-27,77.47,1.0628,1.3106,1.5687
2012-01-30,76.75,1.0644,1.3209,1.5726
2012-01-31,76.37,1.0591,1.3139,1.5704
2012-02-01,76.295,1.0626,1.3086,1.5765
2012-02-02,76.195,1.0709,1.3167,1.5843
2012-02-03,76.195,1.0705,1.3144,1.5804
2012-02-06,76.55,1.0759,1.3131,1.5819
2012-02-07,76.555,1.0718,1.3124,1.5815
2012-02-08,76.78,1.0805,1.3259,1.5898
2012-02-09,77.06,1.0774,1.3225,1.5799
2012-02-10,77.65,1.0778,1.3285,1.5816
2012-02-13,77.625,1.0723,1.326,1.5798
2012-02-14,77.45,1.0717,1.3166,1.5742
2012-02-15,78.44,1.0693,1.3129,1.569
2012-02-16,78.4,1.069,1.3055,1.5689
2012-02-17,78.885,1.0751,1.3131,1.5802
2012-02-20,79.83,1.0789,1.3215,1.5873
2012-02-21,79.615,1.0733,1.3233,1.5836
2012-02-22,79.75,1.0654,1.3232,1.5778
2012-02-23,80.32,1.063,1.3248,1.5666
2012-02-24,80.0,1.0731,1.3372,1.5745
2012-02-27,81.535,1.0704,1.3462,1.589
2012-02-28,80.51,1.0755,1.34,1.5829
2012-02-29,80.51,1.0773,1.346,1.59
2012-03-02,81.14,1.0809,1.3318,1.5957
2012-03-05,81.705,1.0727,1.3193,1.5835
2012-03-06,81.53,1.067,1.3214,1.5862
2012-03-07,80.75,1.0554,1.3114,1.5717
2012-03-08,81.14,1.0583,1.3151,1.5743
2012-03-09,81.56,1.0645,1.3275,1.5826
2012-03-12,82.495,1.057,1.3117,1.5667
2012-03-13,82.325,1.0525,1.3156,1.564
2012-03-14,82.93,1.0547,1.3078,1.5704
2012-03-15,83.79,1.0441,1.3029,1.5665
2012-03-16,83.59,1.052,1.308,1.5704
2012-03-19,83.525,1.0603,1.318,1.5844
2012-03-20,83.41,1.0605,1.3233,1.5888
2012-03-21,83.675,1.0483,1.3236,1.5864
2012-03-22,83.465,1.0451,1.3211,1.5866
2012-03-23,82.62,1.0392,1.3197,1.5814
2012-03-26,82.475,1.0481,1.328,1.5878
2012-03-27,82.86,1.0524,1.3356,1.5959
2012-03-28,83.145,1.0448,1.3324,1.5953
2012-03-29,82.96,1.0392,1.3319,1.5892
2012-03-30,82.405,1.0375,1.3301,1.5955
2012-04-02,82.865,1.0438,1.3365,1.602
2012-04-03,82.19,1.0423,1.3329,1.6026
2012-04-04,82.77,1.0317,1.3226,1.5908
2012-04-05,82.395,1.0277,1.3143,1.5894
2012-04-06,82.33,1.0297,1.3061,1.5828
2012-04-09,81.385,1.0288,1.3071,1.5867
2012-04-10,81.57,1.0305,1.3115,1.5903
2012-04-12,80.95,1.0312,1.312,1.5921
2012-04-13,80.905,1.0435,1.3182,1.5953
2012-04-16,80.9,1.0359,1.3072,1.5857
2012-04-17,80.385,1.036,1.3133,1.5903
2012-04-18,80.99,1.0403,1.3127,1.5932
2012-04-19,81.315,1.0354,1.312,1.6022
2012-04-20,81.685,1.0342,1.3143,1.6061
2012-04-23,81.655,1.0367,1.3199,1.6129
2012-04-24,81.155,1.0323,1.3154,1.6124
2012-04-25,81.355,1.0327,1.3196,1.6147
2012-04-26,81.31,1.0358,1.3225,1.617
2012-04-27,81.07,1.0364,1.3181,1.6174
2012-04-30,80.325,1.0455,1.324,1.6274
2012-05-02,80.16,1.0332,1.3236,1.622
2012-05-03,80.12,1.0315,1.3155,1.6197
2012-05-04,80.245,1.0267,1.3152,1.6186
2012-05-07,79.81,1.013,1.2988,1.6132
2012-05-08,79.905,1.0209,1.3054,1.6193
2012-05-09,79.87,1.0096,1.2992,1.6148
2012-05-10,79.655,1.0053,1.2938,1.6133
2012-05-11,79.865,1.0056,1.2932,1.6133
2012-05-14,79.95,1.0012,1.2896,1.6067
2012-05-15,79.87,0.997,1.2829,1.6099
2012-05-16,80.255,0.9936,1.2736,1.5993
2012-05-17,80.385,0.992,1.2721,1.5916
2012-05-18,79.39,0.989,1.2694,1.5788
2012-05-21,79.125,0.9804,1.2749,1.5794
2012-05-22,79.34,0.9912,1.281,1.5826
2012-05-23,79.99,0.9794,1.2674,1.5768
